,road,id,model_type,name,lat,lon,length,condition,bridge_length
49955,Z8705,1049955,link,,22.4402219,90.1138333,44.00000000000048,,
49956,Z8705,1049956,intersection,,22.4401663,90.1138889,14.99999999999968,,
49957,Z8705,1049957,bridge,,22.435833,90.1149444,487.0000000000001,B,47.93
49958,Z8705,1049958,link,,22.4354441,90.1149722,47.999999999999154,,
49959,Z8705,1049959,bridge,,22.4329993,90.1147778,275.00000000000034,B,5.25
49960,Z8705,1049960,bridge,,22.4298882,90.1145,368.00000000000034,B,47.93
49961,Z8705,1049961,bridge,,22.4293327,90.1151944,92.99999999999997,B,47.93
49962,Z8705,1049962,bridge,,22.4287771,90.11475,80.00000000000007,B,47.93
49963,Z8705,1049963,bridge,,22.4280549,90.1152778,73.99999999999984,B,47.93
49964,Z8705,1049964,bridge,,22.4276104,90.1152778,53.000000000000824,B,47.93
49965,Z8705,1049965,bridge,,22.4273327,90.1153056,33.99999999999892,B,47.93
49966,Z8705,1049966,link,,22.4271382,90.1153333,22.999999999999687,,
49967,Z8705,1049967,bridge,,22.4263049,90.1156111,98.00000000000075,A,24.38
49968,Z8705,1049968,link,,22.4261104,90.1156667,24.00000000000091,,
49969,Z8705,1049969,bridge,,22.424666,90.1158889,158.99999999999892,B,47.93
49970,Z8705,1049970,link,,22.4182771,90.1181104,749.0000000000006,,
49971,Z8705,1049971,intersection,,22.4173882,90.1183049,96.00000000000009,,
49972,Z8705,1049972,bridge,,22.4172216,90.1183327,22.00000000000024,B,21.4
49973,Z8705,1049973,link,,22.4170827,90.1183882,22.00000000000024,,
49974,Z8705,1049974,bridge,,22.4141111,90.1193882,341.99999999999875,B,47.93
49975,Z8705,1049975,bridge,,22.4123056,90.1200827,303.0000000000008,B,47.93
49976,Z8705,1049976,link,,22.4095556,90.1205827,214.99999999999986,,
49977,Z8705,1049977,bridge,,22.4070833,90.1211382,278.00000000000045,B,3.98
49978,Z8705,1050108,intersection,,22.4023889,90.1218604,536.9999999999991,,
49979,Z8706,1050081,intersection,,22.4468608,90.1484163,,,
49980,Z8706,1049980,link,,22.4468608,90.148333,10.0,,
49981,Z8706,1049981,link,,22.4469441,90.148083,19.999999999999996,,
49982,Z8706,1049982,link,,22.4488608,90.1466108,287.00000000000006,,
49983,Z8706,1049983,link,,22.4496108,90.1456108,135.0,,
49984,Z8706,1049984,link,,22.4504167,90.1441386,178.0,,
49985,Z8706,1049985,link,,22.4506667,90.143333,93.99999999999997,,
49986,Z8706,1049986,link,,22.4523611,90.1416941,276.0,,
49987,Z8706,1049987,link,,22.4526667,90.1413052,50.00000000000004,,
49988,Z8706,1049988,link,,22.4543333,90.1372774,500.0,,
49989,Z8706,1049989,link,,22.455,90.1339997,359.9999999999999,,
49990,Z8706,1049990,link,,22.4551944,90.1330827,90.00000000000009,,
49991,Z8706,1049991,link,,22.4584444,90.1330827,629.9999999999999,,
49992,Z8706,1049992,link,,22.4587222,90.1330827,50.00000000000027,,
49993,Z8706,1049993,link,,22.4591389,90.1273049,319.99999999999983,,
49994,Z8706,1049994,link,,22.4597222,90.1270827,59.00000000000016,,
49995,Z8706,1049995,link,,22.4593333,90.126416,70.99999999999973,,
49996,Z8706,1049996,link,,22.4595833,90.1239716,250.0,,
49997,Z8706,1049997,link,,22.4595833,90.1233604,84.99999999999997,,
49998,Z8706,1049998,link,,22.4597778,90.1219716,135.00000000000023,,
49999,Z8706,1049999,link,,22.4597778,90.121666,26.99999999999969,,
50000,Z8706,1050000,link,,22.4601389,90.1198604,195.00000000000028,,
50001,Z8706,1050001,link,,22.4602778,90.118166,157.99999999999991,,
50002,Z8706,1050002,link,,22.4602778,90.1180271,20.000000000000018,,
50003,Z8706,1050003,link,,22.4608889,90.1164722,192.00000000000017,,
50004,Z8706,1050004,link,,22.4610833,90.1159444,59.99999999999961,,
50005,Z8706,1050005,link,,22.4621389,90.1141944,221.00000000000009,,
50006,Z8706,1050006,link,,22.4632778,90.1109167,424.99999999999983,,
50007,Z8706,1050007,link,,22.4636389,90.1099722,102.00000000000031,,
50008,Z8706,1050008,link,,22.4636944,90.1099444,11.00000000000012,,
50009,Z8706,1050009,link,,22.4653333,90.10175,868.9999999999998,,
50010,Z8706,1050010,link,,22.4655278,90.1006111,120.00000000000011,,
50011,Z8706,1050011,link,,22.4654444,90.095833,509.9999999999998,,
50012,Z8706,1050012,link,,22.4655833,90.0944719,145.00000000000045,,
50013,Z8706,1050013,link,,22.4655278,90.0911663,344.9999999999998,,
50014,Z8706,1050014,link,,22.4672493,90.0865552,557.9999999999998,,
50015,Z8706,1050015,link,,22.4673327,90.0863608,25.9999999999998,,
50016,Z8706,1049937,intersection,,22.4673882,90.0862497,16.000000000000014,,
50017,Z8708,1019005,intersection,,22.5666111,90.1436108,,,
50018,Z8708,1050018,bridge,,22.5632778,90.1438886,432.0,B,5.25
50019,Z8708,1050019,link,,22.5578611,90.1451663,568.0000000000001,,
50020,Z8708,1050020,bridge,,22.5576111,90.1452497,76.00000000000007,A,10.4
50021,Z8708,1050021,link,,22.5575278,90.1452774,12.00000000000001,,
50022,Z8708,1050022,bridge,,22.5520556,90.1446941,726.9999999999999,C,24.34
50023,Z8708,1050023,link,,22.5517778,90.1446663,8.000000000000007,,
50024,Z8708,1050024,link,,22.5503611,90.1442219,177.00000000000006,,
50025,Z8708,1050025,bridge,,22.5446386,90.1436663,645.0,A,2.6
50026,Z8708,1050026,link,,22.5415552,90.1446663,355.0,,
50027,Z8708,1050027,bridge,,22.5410274,90.1446663,68.00000000000006,C,10.57
50028,Z8708,1050028,bridge,,22.5381941,90.1447497,322.00000000000006,A,10.4
50029,Z8708,1050029,bridge,,22.537083,90.1446386,125.99999999999989,A,6.86
50030,Z8708,1050030,link,,22.5335274,90.1469441,484.0,,
50031,Z8708,1050031,bridge,,22.5326938,90.1479441,145.99999999999991,A,7.03
50032,Z8708,1050032,bridge,,22.5279993,90.1486108,541.9999999999998,A,30.56
50033,Z8708,1050033,link,,22.5277771,90.148583,25.000000000000355,,
50034,Z8708,1050034,link,,22.5251104,90.1481941,286.99999999999994,,
50035,Z8708,1050035,bridge,,22.5239438,90.1475552,155.9999999999997,B,3.65
50036,Z8708,1050036,bridge,,22.5206382,90.1474719,371.9999999999999,A,21.2
50037,Z8708,1050037,link,,22.5204993,90.1474441,18.000000000000682,,
50038,Z8708,1050038,intersection,,22.5178604,90.1478608,293.9999999999996,,
50039,Z8708,1050039,link,,22.5165278,90.1477497,160.00000000000014,,
50040,Z8708,1050040,bridge,,22.5151111,90.1449997,339.9999999999999,A,37.15
50041,Z8708,1050041,link,,22.5150278,90.1450274,38.000000000000256,,
50042,Z8708,1050042,bridge,,22.5133333,90.1393608,621.9999999999999,A,24.47
50043,Z8708,1050043,bridge,,22.5111111,90.1389719,240.00000000000023,A,10.4
50044,Z8708,1050044,bridge,,22.5061389,90.1391386,583.9999999999997,A,10.4
50045,Z8708,1050045,link,,22.5059167,90.1391108,20.999999999999908,,
50046,Z8708,1050046,link,,22.5044167,90.1394441,155.00000000000026,,
50047,Z8708,1050047,bridge,,22.5031944,90.1397497,192.9999999999996,A,31.15
50048,Z8708,1050048,link,,22.5030556,90.1399719,25.000000000000355,,
50049,Z8708,1050049,bridge,,22.5019444,90.1425274,295.9999999999994,A,6.9
50050,Z8708,1050050,bridge,,22.5009722,90.1461386,400.00000000000034,B,1.95
50051,Z8708,1050051,link,,22.5008333,90.1470552,86.0000000000003,,
50052,Z8708,1050052,bridge,,22.5012222,90.1490552,221.00000000000009,A,6.85
50053,Z8708,1050053,bridge,,22.5010833,90.1523333,336.0000000000003,B,15.85
50054,Z8708,1050054,link,,22.5009722,90.1524167,14.999999999998792,,
50055,Z8708,1050055,link,,22.4984441,90.1555556,428.0000000000008,,
50056,Z8708,1050056,bridge,,22.4962219,90.1581389,390.00000000000057,B,7.25
50057,Z8708,1050057,bridge,,22.4910274,90.1581944,593.0,B,15.75
50058,Z8708,1050058,link,,22.4909163,90.1581111,16.000000000000014,,
50059,Z8708,1050059,bridge,,22.4841108,90.1558333,852.9999999999998,A,10.4
50060,Z8708,1050060,link,,22.482805325816024,90.15594309228489,147.9999999999997,,
50061,Z8708,1050061,bridge,,22.4811382,90.1560833,189.00000000000006,A,10.4
50062,Z8708,1050062,link,,22.480666,90.1561111,50.00000000000071,,
50063,Z8708,1050063,bridge,,22.4762771,90.1557778,489.9999999999984,A,10.4
50064,Z8708,1050064,link,,22.4739438,90.1551667,271.0000000000008,,
50065,Z8708,1050065,bridge,,22.47356469411765,90.15490524117646,55.99999999999916,A,6.85
50066,Z8708,1050066,bridge,,22.4731382,90.1546111,63.00000000000061,A,13.38
50067,Z8708,1050067,bridge,,22.4685549,90.1530833,582.0000000000007,A,10.4
50068,Z8708,1050068,link,,22.4684993,90.1529722,9.999999999999787,,
50069,Z8708,1050069,bridge,,22.4672493,90.15225,163.00000000000026,A,10.4
50070,Z8708,1050070,link,,22.4661667,90.1518056,125.99999999999945,,
50071,Z8708,1050071,bridge,,22.4634722,90.1521667,358.00000000000057,A,1.95
50072,Z8708,1050072,link,,22.4632778,90.1520833,20.99999999999902,,
50073,Z8708,1050073,bridge,,22.4588056,90.1519444,575.000000000001,B,21.2
50074,Z8708,1050074,link,,22.4583611,90.1500833,45.999999999999375,,
50075,Z8708,1050075,bridge,,22.4550833,90.1491941,377.0000000000007,A,3.65
50076,Z8708,1050076,bridge,,22.4532778,90.1491663,210.99999999999852,A,5.3
50077,Z8708,1050077,bridge,,22.4504167,90.1487219,321.0000000000015,A,1.96
50078,Z8708,1050078,link,,22.4492497,90.1486108,90.9999999999993,,
50079,Z8708,1050079,bridge,,22.447833,90.1487497,199.9999999999993,A,81.22
50080,Z8708,1050080,link,,22.4471108,90.1484719,89.99999999999986,,
50081,Z8708,1050081,intersection,,22.4468608,90.1484163,30.000000000001137,,
50082,Z8708,1050082,link,,22.4412497,90.1459719,679.9999999999998,,
50083,Z8708,1050083,bridge,,22.4407497,90.1457497,125.0,A,4.7
50084,Z8708,1050084,bridge,,22.4371941,90.1443886,94.99999999999886,B,25.23
50085,Z8708,1050085,link,,22.4369441,90.144333,30.000000000001137,,
50086,Z8708,1050086,link,,22.4332771,90.1429441,750.0,,
50087,Z8708,1050087,bridge,,22.4326104,90.1426108,82.00000000000074,A,21.09
50088,Z8708,1050088,link,,22.4324716,90.1427497,21.000000000000796,,
50089,Z8708,1050089,link,,22.4269438,90.1418608,626.9999999999989,,
50090,Z8708,1050090,intersection,,22.4108889,90.1690549,22.999999999999687,,
50091,Z8708,1050091,bridge,,22.4261382,90.142083,85.99999999999852,A,10.4
50092,Z8708,1050092,link,,22.4256938,90.1418886,53.000000000000824,,
50093,Z8708,1050093,link,,22.425166,90.1428052,108.00000000000054,,
50094,Z8708,1050094,bridge,,22.4239438,90.1434997,147.9999999999997,A,1.98
50095,Z8708,1050095,bridge,,22.4228327,90.143833,144.0000000000019,A,1.97
50096,Z8708,1050096,bridge,,22.4204438,90.1420552,357.999999999997,A,27.38
50097,Z8708,1050097,bridge,,22.4198882,90.1414163,83.00000000000196,A,10.4
50098,Z8708,1050098,link,,22.4197493,90.1412219,35.00000000000014,,
50099,Z8708,1050099,link,,22.4186938,90.1392774,231.99999999999932,,
50100,Z8708,1050100,bridge,,22.4171382,90.1368608,306.99999999999864,A,30.45
50101,Z8708,1050101,bridge,,22.4128333,90.1353608,511.0000000000028,A,10.4
50102,Z8708,1050102,link,,22.4125833,90.1352497,30.999999999998806,,
50103,Z8708,1050103,link,,22.4113333,90.1346386,150.9999999999998,,
50104,Z8708,1050104,bridge,,22.4088611,90.131166,490.99999999999966,C,1.97
50105,Z8708,1050105,link,,22.405,90.1310827,509.00000000000034,,
50106,Z8708,1050106,bridge,,22.4025278,90.124416,778.9999999999999,A,1.95
50107,Z8708,1050107,link,,22.4021111,90.1231104,189.00000000000006,,
50108,Z8708,1050108,intersection,,22.4023889,90.1218604,132.00000000000145,,
50109,Z8708,1050109,bridge,,22.401,90.1213882,128.0000000000001,A,73.5
50110,Z8708,1050110,link,,22.4004722,90.1209438,69.99999999999673,,
50111,Z8708,1050111,bridge,,22.3973608,90.119166,400.00000000000216,A,10.4
50112,Z8708,1050112,link,,22.3962219,90.1174993,269.99999999999955,,
50113,Z8708,1050113,bridge,,22.3951386,90.1164167,157.00000000000003,A,3.65
50114,Z8708,1050114,bridge,,22.3921663,90.1121667,542.9999999999993,A,7.1
50115,Z8708,1050115,link,,22.3910274,90.1096111,332.00000000000074,,
50116,Z8708,1050116,bridge,,22.3908608,90.1093333,12.000000000000455,A,8.65
50117,Z8708,1050117,bridge,,22.3861941,90.10275,850.9999999999991,A,1.95
50118,Z8708,1050118,bridge,,22.3858886,90.1024722,45.000000000001705,A,10.4
50119,Z8708,1050119,link,,22.3857219,90.1018056,59.99999999999872,,
50120,Z8708,1050120,bridge,,22.3832771,90.0956108,693.0000000000014,A,7.75
50121,Z8708,1050121,link,,22.3821938,90.0927497,306.99999999999864,,
50122,Z8708,1050122,bridge,,22.3818604,90.0907774,228.9999999999992,A,86.25
50123,Z8708,1050123,link,,22.3820271,90.0899719,88.00000000000097,,
50124,Z8708,1050124,bridge,,22.3801382,90.0863608,451.0000000000005,D,2.1
50125,Z8708,1050125,link,,22.3786382,90.084833,231.99999999999932,,
50126,Z8708,1050126,bridge,,22.3768882,90.0844997,204.9999999999983,C,6.25
50127,Z8708,1050127,bridge,,22.3710549,90.0834997,658.0000000000013,A,5.15
50128,Z8708,1050128,link,,22.3697771,90.0833049,137.00000000000045,,
50129,Z8708,1050129,link,,22.3610278,90.0811382,1000.0,,
50130,Z8708,1050130,link,,22.3568889,90.0793327,510.0000000000016,,
50131,Z8708,1050131,link,,22.3517222,90.0774993,551.9999999999995,,
50132,Z8708,1050132,link,,22.3452497,90.0831382,969.9999999999989,,
50133,Z8708,1050133,link,,22.3368886,90.0823049,1000.0,,
50134,Z8708,1050134,link,,22.3286104,90.0809716,1000.0,,
50135,Z8708,1050135,bridge,,22.3263327,90.0808327,256.0000000000002,A,10.4
50136,Z8708,1050136,bridge,,22.3247771,90.0806938,170.99999999999937,A,10.4
50137,Z8708,1050137,bridge,,22.3241104,90.0832493,308.9999999999975,A,10.4
50138,Z8708,1050138,link,,22.3218604,90.0829438,264.0000000000029,,
50139,Z8708,1050139,bridge,,22.3194993,90.0828327,268.99999999999835,A,10.4
50140,Z8708,1050140,bridge,,22.3183882,90.0839719,222.99999999999898,A,10.4
50141,Z8708,1050141,link,,22.3183049,90.0842497,36.000000000001364,,
50142,Z8708,1050142,link,,22.3141944,90.0841108,472.0000000000013,,
50143,Z8708,1050143,bridge,,22.3129722,90.0843052,142.000000000003,A,10.4
50144,Z8708,1050144,link,,22.3128333,90.0843608,17.999999999993577,,
50145,Z8708,1050145,bridge,,22.3089444,90.0846663,446.00000000000506,A,10.4
50146,Z8708,1050146,link,,22.3054722,90.0847774,393.99999999999835,,
50147,Z8708,1050147,bridge,,22.3051111,90.0848608,30.000000000001137,A,10.4
50148,Z8708,1050148,link,,22.3050556,90.0849163,18.99999999999835,,
50149,Z8708,1050149,bridge,,22.3025833,90.0848886,295.9999999999994,A,10.4
50150,Z8708,1050150,link,,22.3025278,90.0846386,27.000000000001023,,
50151,Z8708,1050151,bridge,,22.3019167,90.0801104,508.0000000000027,A,10.4
50152,Z8708,1050152,link,,22.3023056,90.078916,119.99999999999744,,
50153,Z8708,1050153,bridge,,22.3023889,90.0733604,573.0000000000005,A,10.4
50154,Z8708,1050154,bridge,,22.3029167,90.0707771,277.9999999999987,A,10.4
50155,Z8708,1050155,link,,22.30325,90.0692771,149.0000000000009,,
50156,Z8708,1050156,bridge,,22.3036111,90.0668049,262.00000000000045,A,10.4
50157,Z8708,1050157,link,,22.2998608,90.0610556,737.9999999999995,,
50158,Z8708,1050158,bridge,,22.2962774,90.0569444,587.0000000000033,A,10.4
50159,Z8708,1050159,link,,22.2939441,90.0537778,412.9999999999967,,
50160,Z8708,1050160,bridge,,22.2942497,90.0507222,325.00000000000284,A,10.4
50161,Z8708,1050161,bridge,,22.2919441,90.0459719,598.9999999999966,A,10.4
50162,Z8708,1050162,link,,22.2914441,90.0454441,76.00000000000051,,
50163,Z8708,1050163,bridge,,22.2881663,90.0416663,536.0000000000014,A,10.4
50164,Z8708,1050164,link,,22.2844997,90.0410274,463.99999999999864,,
50165,Z8708,1050165,bridge,,22.2831938,90.0412219,152.9999999999987,A,10.4
50166,Z8708,1050166,bridge,,22.2764716,90.0391663,779.0000000000034,A,10.4
50167,Z8708,1050167,link,,22.2757771,90.0389163,77.99999999999585,,
50168,Z8708,1050168,bridge,,22.270916,90.0361386,623.0000000000047,A,10.4
50169,Z8708,1050169,link,,22.2683604,90.0343052,344.99999999999886,,
50170,Z8708,1050170,bridge,,22.2683049,90.0342497,7.999999999995566,A,10.4
50171,Z8708,1050171,link,,22.2678327,90.0339719,63.00000000000239,,
50172,Z8708,1050172,bridge,,22.2657778,90.0303882,468.0000000000035,A,10.4
50173,Z8708,1050173,link,,22.2625556,90.0269438,500.99999999999767,,
50174,Z8708,1050174,bridge,,22.26175,90.0268882,92.99999999999642,A,10.4
50175,Z8708,1050175,link,,22.2616389,90.026916,14.000000000002899,,
50176,Z8708,1050176,link,,22.2609444,90.0269716,67.99999999999784,,
50177,Z8708,1050177,link,,22.2604444,90.0271104,67.00000000000017,,
50178,Z8708,1050178,bridge,,22.25775,90.0283882,334.0000000000032,A,10.4
50179,Z8708,1050179,bridge,,22.2541389,90.0276382,423.9999999999995,A,10.4
50180,Z8708,1050180,link,,22.254,90.0276104,9.99999999999801,,
50181,Z8708,1050181,bridge,,22.2458052,90.0260271,962.0000000000033,A,10.4
50182,Z8708,1050182,link,,22.2454441,90.0258049,47.999999999994714,,
50183,Z8708,1050183,bridge,,22.241583,90.0241382,463.00000000000097,A,10.4
50184,Z8708,1050184,link,,22.2369719,90.0228882,547.0000000000041,,
50185,Z8708,1050185,bridge,,22.2366941,90.0196104,376.99999999999534,A,10.4
50186,Z8708,1050186,link,,22.2365274,90.0195549,19.000000000005457,,
50187,Z8708,1050187,bridge,,22.2333608,90.0184716,412.9999999999967,A,10.4
50188,Z8708,1050188,link,,22.2316382,90.0181104,191.0000000000025,,
50189,Z8708,1050189,bridge,,22.2309438,90.0181938,77.99999999999585,A,10.4
50190,Z8708,1050190,link,,22.2308327,90.0182216,17.000000000003013,,
50191,Z8708,1050191,bridge,,22.227916,90.0172493,354.9999999999969,A,10.4
50192,Z8708,1050192,bridge,,22.2271382,90.0161111,149.0000000000009,A,10.4
50193,Z8708,1050193,link,,22.2271382,90.0157778,39.00000000000148,,
50194,Z8708,1050194,link,,22.2246104,90.0144444,371.9999999999999,,
50195,Z8708,1050195,bridge,,22.2244993,90.0144167,12.999999999998124,A,10.4
50196,Z8708,1050196,bridge,,22.2170271,90.0152778,941.0000000000025,A,10.4
50197,Z8708,1050197,link,,22.2167771,90.0156944,55.999999999997385,,
50198,Z8708,1050198,bridge,,22.2165,90.0170827,147.00000000000557,A,10.4
50199,Z8708,1050199,bridge,,22.2150278,90.0183882,292.99999999999926,A,10.4
50200,Z8708,1050200,link,,22.2102222,90.0168049,570.0000000000002,,
50201,Z8708,1050201,bridge,,22.2095278,90.01625,95.99999999999653,A,10.4
50202,Z8708,1050202,link,,22.2039444,90.0125,823.0000000000005,,
50203,Z8708,1050203,bridge,,22.2028889,90.01275,131.9999999999979,A,10.4
50204,Z8708,1050204,link,,22.2028056,90.0128333,14.000000000002899,,
50205,Z8708,1050205,link,,22.1959163,90.0158056,863.9999999999973,,
50206,Z8708,1050206,link,,22.1869163,90.0148333,1000.0,,
50207,Z8708,1050207,bridge,,22.1858608,90.0130833,234.00000000000176,A,10.4
50208,Z8708,1050208,link,,22.1856663,90.0128889,30.999999999998806,,
50209,Z8708,1050209,link,,22.1815271,90.0168327,734.9999999999994,,
50210,Z8708,1050210,bridge,,22.1730827,90.0158056,956.0000000000031,A,10.4
50211,Z8708,1050211,link,,22.1726938,90.0156944,54.000000000002046,,
50212,Z8708,1050212,link,,22.1636389,90.0150833,1009.999999999998,,
50213,Z8708,1050213,intersection,,22.1604722,90.0145833,356.9999999999993,,
50214,Z8708,1050214,link,,22.1551111,90.0124167,643.0000000000007,,
50215,Z8708,1050215,bridge,,22.1508333,90.0103333,512.9999999999982,A,10.4
50216,Z8708,1050216,link,,22.1507222,90.0103056,15.000000000000568,,
50217,Z8708,1050217,link,,22.1465552,90.0098611,472.999999999999,,
50218,Z8708,1050218,bridge,,22.1426663,90.0107222,434.0000000000046,B,2.84
50219,Z8708,1050219,bridge,,22.1378608,90.0117222,548.9999999999995,A,10.4
50220,Z8708,1050220,link,,22.1376941,90.01175,16.999999999995907,,
50221,Z8708,1050221,bridge,,22.1346663,90.0113889,408.00000000000125,D,1.55
50222,Z8708,1050222,link,,22.1367497,90.0061667,591.9999999999987,,
50223,Z8708,1050223,bridge,,22.1366663,90.0060833,20.000000000003126,A,10.4
50224,Z8708,1050224,bridge,,22.1355274,90.0056667,143.99999999999835,C,1.52
50225,Z8708,1050225,bridge,,22.1308604,90.00425,545.0000000000017,A,6.8
50226,Z8708,1050226,bridge,,22.1293604,90.0038333,172.9999999999947,A,10.4
50227,Z8708,1050227,bridge,,22.1283049,90.0035556,123.00000000000466,A,10.4
50228,Z8708,1050228,link,,22.1277771,90.0034444,64.99999999999773,,
50229,Z8708,1050229,bridge,,22.1250271,90.0029167,304.00000000000205,C,1.88
50230,Z8708,1050230,link,,22.1247771,90.0028889,25.99999999999625,,
50231,Z8708,1050231,link,,22.1188049,90.00225,670.0000000000017,,
50232,Z8708,1050232,bridge,,22.1157222,90.0019167,334.0000000000032,A,31.1
50233,Z8708,1050233,link,,22.1156111,90.0019167,18.000000000000682,,
50234,Z8708,1050234,bridge,,22.1125556,90.0003889,375.99999999999056,A,1.57
50235,Z8708,1050235,link,,22.1104722,89.9990552,272.00000000000557,,
50236,Z8708,1050236,bridge,,22.1052778,89.9969441,629.9999999999955,A,13.24
50237,Z8708,1050237,link,,22.10227266,89.99550522285713,370.00000000000455,,
50238,Z8708,1050238,bridge,,22.0967497,89.9928608,680.0000000000068,A,5.04
50239,Z8708,1050239,link,,22.0941941,89.9915274,319.9999999999932,,
50240,Z8708,1050240,bridge,,22.0905552,89.9899719,427.99999999999727,A,3.6
50241,Z8708,1050241,bridge,,22.086583,89.9874441,514.00000000001,A,10.4
50242,Z8708,1050242,link,,22.0861108,89.9872497,57.999999999992724,,
50243,Z8708,1050243,bridge,,22.0824438,89.986083,418.99999999999693,A,3.6
50244,Z8708,1050244,link,,22.0772771,89.9862774,581.0000000000031,,
50245,Z8708,1050245,bridge,,22.0738049,89.9859163,427.99999999999727,A,2.8
50246,Z8708,1050246,bridge,,22.071916,89.9829716,370.00000000000455,A,10.4
50247,Z8708,1050247,link,,22.070137542928453,89.98252345241265,201.99999999999818,,
50248,Z8708,1050248,link,,22.0613333,89.9803049,1000.0,,
50249,Z8708,1050249,bridge,,22.0552687922,89.9784719078,701.9999999999982,A,10.4
50250,Z8708,1050250,link,,22.0526944,89.9776938,298.0000000000018,,
50251,Z8708,1050251,bridge,,22.0496941,89.976166,358.0000000000041,A,10.4
50252,Z8708,1050252,bridge,,22.049583,89.976166,18.999999999991246,A,10.4
50253,Z8708,1050253,link,,22.049083,89.9757493,70.00000000000739,,
50254,Z8708,1050254,bridge,,22.0488886,89.9756104,27.000000000001023,A,10.4
50255,Z8708,1050255,bridge,,22.0466663,89.9733049,343.9999999999941,A,10.4
50256,Z8708,1050256,link,,22.0454441,89.9721382,182.00000000000216,,
50257,Z8708,1049767,intersection,,22.043583,89.9708882,257.000000000005,,
50258,Z8709,1018942,intersection,,22.6613056,90.2608333,,,
50259,Z8709,1050259,bridge,,22.6611389,90.2611667,40.0,A,5.1
50260,Z8709,1050260,bridge,,22.6596667,90.2623333,205.0,A,5.1
50261,Z8709,1050261,bridge,,22.6586667,90.2632222,145.00000000000003,A,5.1
50262,Z8709,1050262,bridge,,22.6567778,90.2640556,231.99999999999997,A,5.1
50263,Z8709,1050263,bridge,,22.6547778,90.26475,238.0,A,5.1
50264,Z8709,1050264,bridge,,22.6541111,90.2651111,72.00000000000006,A,5.1
50265,Z8709,1050265,link,,22.6535,90.2649722,67.99999999999994,,
50266,Z8709,1050266,bridge,,22.6522222,90.2645,151.99999999999991,A,5.1
50267,Z8709,1050267,bridge,,22.6513333,90.2642222,97.0000000000002,A,2.2
50268,Z8709,1050268,bridge,,22.6494163,90.2633333,244.9999999999999,A,3.65
50269,Z8709,1050269,bridge,,22.6479997,90.26275,173.99999999999994,A,5.1
50270,Z8709,1050270,link,,22.6455274,90.2624444,282.0,,
50271,Z8709,1050271,link,,22.6442219,90.2628611,155.99999999999991,,
50272,Z8709,1050272,link,,22.639333,90.265,423.99999999999994,,
50273,Z8709,1050273,link,,22.6375552,90.2656111,420.0000000000004,,
50274,Z8709,1048321,intersection,,22.6349997,90.2672216,513.9999999999998,,
50275,Z8713,1047672,intersection,,22.6208327,90.0639167,,,
50276,Z8713,1050276,link,,22.6236104,90.05975,560.0,,
50277,Z8713,1050277,bridge,,22.6218882,90.0593889,231.99999999999997,A,123.32
50278,Z8713,1050278,link,,22.6208327,90.0590278,124.0,,
50279,Z8713,1050279,link,,22.6201382,90.0586111,83.99999999999996,,
50280,Z8713,1050280,bridge,,22.616666,90.05725,421.00000000000006,A,9.9
50281,Z8713,1050281,link,,22.6166938,90.05725,10.999999999999899,,
50282,Z8713,1050282,link,,22.6113333,90.0579167,568.0000000000001,,
50283,Z8713,1050283,bridge,,22.6090833,90.0584167,286.99999999999994,A,1.96
50284,Z8713,1050284,bridge,,22.6061111,90.0581944,339.9999999999999,C,4.92
50285,Z8713,1050285,link,,22.6028056,90.0574444,373.0000000000002,,
50286,Z8713,1050286,bridge,,22.6004722,90.0572778,279.99999999999983,C,15.64
50287,Z8713,1050287,link,,22.6003333,90.0573611,15.000000000000124,,
50288,Z8713,1050288,bridge,,22.5996386,90.05775,84.99999999999997,A,14.88
50289,Z8713,1050289,link,,22.5995552,90.0578333,14.000000000000234,,
50290,Z8713,1050290,bridge,,22.5966941,90.0582778,346.0000000000001,A,1.98
50291,Z8713,1050291,bridge,,22.5956941,90.0579722,125.0,C,15.0
50292,Z8713,1050292,link,,22.5956386,90.0578611,14.99999999999968,,
50293,Z8713,1050293,bridge,,22.5953886,90.0576944,35.00000000000014,A,4.2
50294,Z8713,1050294,link,,22.5946386,90.0575556,84.99999999999997,,
50295,Z8713,1050295,bridge,,22.5911941,90.0569444,394.99999999999955,C,18.87
50296,Z8713,1050296,bridge,,22.5896108,90.0569722,188.00000000000063,A,123.32
50297,Z8713,1050297,link,,22.586333,90.0573056,416.99999999999983,,
50298,Z8713,1050298,bridge,,22.5845274,90.0589722,291.99999999999983,C,4.35
50299,Z8713,1050299,bridge,,22.5830549,90.0586667,171.00000000000026,C,2.56
50300,Z8713,1050300,bridge,,22.5806382,90.0555556,437.0000000000003,A,12.0
50301,Z8713,1050301,link,,22.5805271,90.0555,11.999999999999567,,
50302,Z8713,1050302,link,,22.5798327,90.0551111,88.00000000000009,,
50303,Z8713,1050303,bridge,,22.5778049,90.05375,259.9999999999998,C,12.11
50304,Z8713,1050304,link,,22.5778049,90.0537778,14.000000000000234,,
50305,Z8713,1050305,link,,22.5763049,90.0545833,195.99999999999972,,
50306,Z8713,1050306,bridge,,22.5741938,90.0554722,256.0000000000002,A,123.32
50307,Z8713,1050307,link,,22.5719438,90.0557222,274.0,,
50308,Z8713,1050308,bridge,,22.5699438,90.0559722,216.0000000000002,A,7.5
50309,Z8713,1050309,link,,22.5698049,90.0559722,9.999999999999787,,
